DATE_KEY,FULL_DATE,DATE_NAME,DAY_OF_MONTH,DAY_NAME,DAY_NAME_SHORT,DAY_OF_WEEK_ISO,DAY_OF_YEAR,WEEK_OF_YEAR_ISO,WEEK_START_DATE,WEEK_END_DATE,MONTH_NUMBER,MONTH_NAME,MONTH_NAME_SHORT,MONTH_START_DATE,MONTH_END_DATE,DAYS_IN_MONTH,QUARTER_NUMBER,QUARTER_NAME,QUARTER_START_DATE,QUARTER_END_DATE,YEAR_NUMBER,YEAR_MONTH,YEAR_MONTH_NAME,YEAR_QUARTER,IS_WEEKDAY,IS_WEEKEND,IS_MONTH_START,IS_MONTH_END,IS_QUARTER_START,IS_QUARTER_END,IS_YEAR_START,IS_YEAR_END,IS_LEAP_YEAR
20160530,2016-05-30,"May 30, 2016",30,Monday,Mon,1,151,22,2016-05-30,2016-06-05,5,May,May,2016-05-01,2016-05-31,31,2,Q2,2016-04-01,2016-06-30,2016,2016-05,2016 May,2016-Q2,Y,N,N,N,N,N,N,N,Y
20160531,2016-05-31,"May 31, 2016",31,Tuesday,Tue,2,152,22,2016-05-30,2016-06-05,5,May,May,2016-05-01,2016-05-31,31,2,Q2,2016-04-01,2016-06-30,2016,2016-05,2016 May,2016-Q2,Y,N,N,Y,N,N,N,N,Y
20160601,2016-06-01,"June 01, 2016",1,Wednesday,Wed,3,153,22,2016-05-30,2016-06-05,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,Y,N,Y,N,N,N,N,N,Y
20160602,2016-06-02,"June 02, 2016",2,Thursday,Thu,4,154,22,2016-05-30,2016-06-05,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,Y,N,N,N,N,N,N,N,Y
20160603,2016-06-03,"June 03, 2016",3,Friday,Fri,5,155,22,2016-05-30,2016-06-05,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,Y,N,N,N,N,N,N,N,Y
20160604,2016-06-04,"June 04, 2016",4,Saturday,Sat,6,156,22,2016-05-30,2016-06-05,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,N,Y,N,N,N,N,N,N,Y
20160605,2016-06-05,"June 05, 2016",5,Sunday,Sun,7,157,22,2016-05-30,2016-06-05,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,N,Y,N,N,N,N,N,N,Y
20160606,2016-06-06,"June 06, 2016",6,Monday,Mon,1,158,23,2016-06-06,2016-06-12,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,Y,N,N,N,N,N,N,N,Y
20160607,2016-06-07,"June 07, 2016",7,Tuesday,Tue,2,159,23,2016-06-06,2016-06-12,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,Y,N,N,N,N,N,N,N,Y
20160608,2016-06-08,"June 08, 2016",8,Wednesday,Wed,3,160,23,2016-06-06,2016-06-12,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,Y,N,N,N,N,N,N,N,Y
20160609,2016-06-09,"June 09, 2016",9,Thursday,Thu,4,161,23,2016-06-06,2016-06-12,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,Y,N,N,N,N,N,N,N,Y
20160610,2016-06-10,"June 10, 2016",10,Friday,Fri,5,162,23,2016-06-06,2016-06-12,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,Y,N,N,N,N,N,N,N,Y
20160611,2016-06-11,"June 11, 2016",11,Saturday,Sat,6,163,23,2016-06-06,2016-06-12,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,N,Y,N,N,N,N,N,N,Y
20160612,2016-06-12,"June 12, 2016",12,Sunday,Sun,7,164,23,2016-06-06,2016-06-12,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,N,Y,N,N,N,N,N,N,Y
20160613,2016-06-13,"June 13, 2016",13,Monday,Mon,1,165,24,2016-06-13,2016-06-19,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,Y,N,N,N,N,N,N,N,Y
20160614,2016-06-14,"June 14, 2016",14,Tuesday,Tue,2,166,24,2016-06-13,2016-06-19,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,Y,N,N,N,N,N,N,N,Y
20160615,2016-06-15,"June 15, 2016",15,Wednesday,Wed,3,167,24,2016-06-13,2016-06-19,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,Y,N,N,N,N,N,N,N,Y
20160616,2016-06-16,"June 16, 2016",16,Thursday,Thu,4,168,24,2016-06-13,2016-06-19,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,Y,N,N,N,N,N,N,N,Y
20160617,2016-06-17,"June 17, 2016",17,Friday,Fri,5,169,24,2016-06-13,2016-06-19,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,Y,N,N,N,N,N,N,N,Y
20160618,2016-06-18,"June 18, 2016",18,Saturday,Sat,6,170,24,2016-06-13,2016-06-19,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,N,Y,N,N,N,N,N,N,Y
20160619,2016-06-19,"June 19, 2016",19,Sunday,Sun,7,171,24,2016-06-13,2016-06-19,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,N,Y,N,N,N,N,N,N,Y
20160620,2016-06-20,"June 20, 2016",20,Monday,Mon,1,172,25,2016-06-20,2016-06-26,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,Y,N,N,N,N,N,N,N,Y
20160621,2016-06-21,"June 21, 2016",21,Tuesday,Tue,2,173,25,2016-06-20,2016-06-26,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,Y,N,N,N,N,N,N,N,Y
20160622,2016-06-22,"June 22, 2016",22,Wednesday,Wed,3,174,25,2016-06-20,2016-06-26,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,Y,N,N,N,N,N,N,N,Y
20160623,2016-06-23,"June 23, 2016",23,Thursday,Thu,4,175,25,2016-06-20,2016-06-26,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,Y,N,N,N,N,N,N,N,Y
20160624,2016-06-24,"June 24, 2016",24,Friday,Fri,5,176,25,2016-06-20,2016-06-26,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,Y,N,N,N,N,N,N,N,Y
20160625,2016-06-25,"June 25, 2016",25,Saturday,Sat,6,177,25,2016-06-20,2016-06-26,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,N,Y,N,N,N,N,N,N,Y
20160626,2016-06-26,"June 26, 2016",26,Sunday,Sun,7,178,25,2016-06-20,2016-06-26,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,N,Y,N,N,N,N,N,N,Y
20160627,2016-06-27,"June 27, 2016",27,Monday,Mon,1,179,26,2016-06-27,2016-07-03,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,Y,N,N,N,N,N,N,N,Y
20160628,2016-06-28,"June 28, 2016",28,Tuesday,Tue,2,180,26,2016-06-27,2016-07-03,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,Y,N,N,N,N,N,N,N,Y
20160629,2016-06-29,"June 29, 2016",29,Wednesday,Wed,3,181,26,2016-06-27,2016-07-03,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,Y,N,N,N,N,N,N,N,Y
20160630,2016-06-30,"June 30, 2016",30,Thursday,Thu,4,182,26,2016-06-27,2016-07-03,6,June,Jun,2016-06-01,2016-06-30,30,2,Q2,2016-04-01,2016-06-30,2016,2016-06,2016 June,2016-Q2,Y,N,N,Y,N,Y,N,N,Y
20160701,2016-07-01,"July 01, 2016",1,Friday,Fri,5,183,26,2016-06-27,2016-07-03,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,Y,N,Y,N,Y,N,N,N,Y
20160702,2016-07-02,"July 02, 2016",2,Saturday,Sat,6,184,26,2016-06-27,2016-07-03,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,N,Y,N,N,N,N,N,N,Y
20160703,2016-07-03,"July 03, 2016",3,Sunday,Sun,7,185,26,2016-06-27,2016-07-03,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,N,Y,N,N,N,N,N,N,Y
20160704,2016-07-04,"July 04, 2016",4,Monday,Mon,1,186,27,2016-07-04,2016-07-10,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160705,2016-07-05,"July 05, 2016",5,Tuesday,Tue,2,187,27,2016-07-04,2016-07-10,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160706,2016-07-06,"July 06, 2016",6,Wednesday,Wed,3,188,27,2016-07-04,2016-07-10,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160707,2016-07-07,"July 07, 2016",7,Thursday,Thu,4,189,27,2016-07-04,2016-07-10,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160708,2016-07-08,"July 08, 2016",8,Friday,Fri,5,190,27,2016-07-04,2016-07-10,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160709,2016-07-09,"July 09, 2016",9,Saturday,Sat,6,191,27,2016-07-04,2016-07-10,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,N,Y,N,N,N,N,N,N,Y
20160710,2016-07-10,"July 10, 2016",10,Sunday,Sun,7,192,27,2016-07-04,2016-07-10,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,N,Y,N,N,N,N,N,N,Y
20160711,2016-07-11,"July 11, 2016",11,Monday,Mon,1,193,28,2016-07-11,2016-07-17,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160712,2016-07-12,"July 12, 2016",12,Tuesday,Tue,2,194,28,2016-07-11,2016-07-17,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160713,2016-07-13,"July 13, 2016",13,Wednesday,Wed,3,195,28,2016-07-11,2016-07-17,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160714,2016-07-14,"July 14, 2016",14,Thursday,Thu,4,196,28,2016-07-11,2016-07-17,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160715,2016-07-15,"July 15, 2016",15,Friday,Fri,5,197,28,2016-07-11,2016-07-17,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160716,2016-07-16,"July 16, 2016",16,Saturday,Sat,6,198,28,2016-07-11,2016-07-17,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,N,Y,N,N,N,N,N,N,Y
20160717,2016-07-17,"July 17, 2016",17,Sunday,Sun,7,199,28,2016-07-11,2016-07-17,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,N,Y,N,N,N,N,N,N,Y
20160718,2016-07-18,"July 18, 2016",18,Monday,Mon,1,200,29,2016-07-18,2016-07-24,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160719,2016-07-19,"July 19, 2016",19,Tuesday,Tue,2,201,29,2016-07-18,2016-07-24,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160720,2016-07-20,"July 20, 2016",20,Wednesday,Wed,3,202,29,2016-07-18,2016-07-24,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160721,2016-07-21,"July 21, 2016",21,Thursday,Thu,4,203,29,2016-07-18,2016-07-24,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160722,2016-07-22,"July 22, 2016",22,Friday,Fri,5,204,29,2016-07-18,2016-07-24,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160723,2016-07-23,"July 23, 2016",23,Saturday,Sat,6,205,29,2016-07-18,2016-07-24,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,N,Y,N,N,N,N,N,N,Y
20160724,2016-07-24,"July 24, 2016",24,Sunday,Sun,7,206,29,2016-07-18,2016-07-24,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,N,Y,N,N,N,N,N,N,Y
20160725,2016-07-25,"July 25, 2016",25,Monday,Mon,1,207,30,2016-07-25,2016-07-31,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160726,2016-07-26,"July 26, 2016",26,Tuesday,Tue,2,208,30,2016-07-25,2016-07-31,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160727,2016-07-27,"July 27, 2016",27,Wednesday,Wed,3,209,30,2016-07-25,2016-07-31,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160728,2016-07-28,"July 28, 2016",28,Thursday,Thu,4,210,30,2016-07-25,2016-07-31,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160729,2016-07-29,"July 29, 2016",29,Friday,Fri,5,211,30,2016-07-25,2016-07-31,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160730,2016-07-30,"July 30, 2016",30,Saturday,Sat,6,212,30,2016-07-25,2016-07-31,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,N,Y,N,N,N,N,N,N,Y
20160731,2016-07-31,"July 31, 2016",31,Sunday,Sun,7,213,30,2016-07-25,2016-07-31,7,July,Jul,2016-07-01,2016-07-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-07,2016 July,2016-Q3,N,Y,N,Y,N,N,N,N,Y
20160801,2016-08-01,"August 01, 2016",1,Monday,Mon,1,214,31,2016-08-01,2016-08-07,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,Y,N,Y,N,N,N,N,N,Y
20160802,2016-08-02,"August 02, 2016",2,Tuesday,Tue,2,215,31,2016-08-01,2016-08-07,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160803,2016-08-03,"August 03, 2016",3,Wednesday,Wed,3,216,31,2016-08-01,2016-08-07,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160804,2016-08-04,"August 04, 2016",4,Thursday,Thu,4,217,31,2016-08-01,2016-08-07,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160805,2016-08-05,"August 05, 2016",5,Friday,Fri,5,218,31,2016-08-01,2016-08-07,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160806,2016-08-06,"August 06, 2016",6,Saturday,Sat,6,219,31,2016-08-01,2016-08-07,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,N,Y,N,N,N,N,N,N,Y
20160807,2016-08-07,"August 07, 2016",7,Sunday,Sun,7,220,31,2016-08-01,2016-08-07,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,N,Y,N,N,N,N,N,N,Y
20160808,2016-08-08,"August 08, 2016",8,Monday,Mon,1,221,32,2016-08-08,2016-08-14,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160809,2016-08-09,"August 09, 2016",9,Tuesday,Tue,2,222,32,2016-08-08,2016-08-14,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160810,2016-08-10,"August 10, 2016",10,Wednesday,Wed,3,223,32,2016-08-08,2016-08-14,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160811,2016-08-11,"August 11, 2016",11,Thursday,Thu,4,224,32,2016-08-08,2016-08-14,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160812,2016-08-12,"August 12, 2016",12,Friday,Fri,5,225,32,2016-08-08,2016-08-14,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160813,2016-08-13,"August 13, 2016",13,Saturday,Sat,6,226,32,2016-08-08,2016-08-14,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,N,Y,N,N,N,N,N,N,Y
20160814,2016-08-14,"August 14, 2016",14,Sunday,Sun,7,227,32,2016-08-08,2016-08-14,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,N,Y,N,N,N,N,N,N,Y
20160815,2016-08-15,"August 15, 2016",15,Monday,Mon,1,228,33,2016-08-15,2016-08-21,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160816,2016-08-16,"August 16, 2016",16,Tuesday,Tue,2,229,33,2016-08-15,2016-08-21,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160817,2016-08-17,"August 17, 2016",17,Wednesday,Wed,3,230,33,2016-08-15,2016-08-21,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160818,2016-08-18,"August 18, 2016",18,Thursday,Thu,4,231,33,2016-08-15,2016-08-21,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160819,2016-08-19,"August 19, 2016",19,Friday,Fri,5,232,33,2016-08-15,2016-08-21,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160820,2016-08-20,"August 20, 2016",20,Saturday,Sat,6,233,33,2016-08-15,2016-08-21,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,N,Y,N,N,N,N,N,N,Y
20160821,2016-08-21,"August 21, 2016",21,Sunday,Sun,7,234,33,2016-08-15,2016-08-21,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,N,Y,N,N,N,N,N,N,Y
20160822,2016-08-22,"August 22, 2016",22,Monday,Mon,1,235,34,2016-08-22,2016-08-28,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160823,2016-08-23,"August 23, 2016",23,Tuesday,Tue,2,236,34,2016-08-22,2016-08-28,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160824,2016-08-24,"August 24, 2016",24,Wednesday,Wed,3,237,34,2016-08-22,2016-08-28,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160825,2016-08-25,"August 25, 2016",25,Thursday,Thu,4,238,34,2016-08-22,2016-08-28,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160826,2016-08-26,"August 26, 2016",26,Friday,Fri,5,239,34,2016-08-22,2016-08-28,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160827,2016-08-27,"August 27, 2016",27,Saturday,Sat,6,240,34,2016-08-22,2016-08-28,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,N,Y,N,N,N,N,N,N,Y
20160828,2016-08-28,"August 28, 2016",28,Sunday,Sun,7,241,34,2016-08-22,2016-08-28,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,N,Y,N,N,N,N,N,N,Y
20160829,2016-08-29,"August 29, 2016",29,Monday,Mon,1,242,35,2016-08-29,2016-09-04,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160830,2016-08-30,"August 30, 2016",30,Tuesday,Tue,2,243,35,2016-08-29,2016-09-04,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160831,2016-08-31,"August 31, 2016",31,Wednesday,Wed,3,244,35,2016-08-29,2016-09-04,8,August,Aug,2016-08-01,2016-08-31,31,3,Q3,2016-07-01,2016-09-30,2016,2016-08,2016 August,2016-Q3,Y,N,N,Y,N,N,N,N,Y
20160901,2016-09-01,"September 01, 2016",1,Thursday,Thu,4,245,35,2016-08-29,2016-09-04,9,September,Sep,2016-09-01,2016-09-30,30,3,Q3,2016-07-01,2016-09-30,2016,2016-09,2016 September,2016-Q3,Y,N,Y,N,N,N,N,N,Y
20160902,2016-09-02,"September 02, 2016",2,Friday,Fri,5,246,35,2016-08-29,2016-09-04,9,September,Sep,2016-09-01,2016-09-30,30,3,Q3,2016-07-01,2016-09-30,2016,2016-09,2016 September,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160903,2016-09-03,"September 03, 2016",3,Saturday,Sat,6,247,35,2016-08-29,2016-09-04,9,September,Sep,2016-09-01,2016-09-30,30,3,Q3,2016-07-01,2016-09-30,2016,2016-09,2016 September,2016-Q3,N,Y,N,N,N,N,N,N,Y
20160904,2016-09-04,"September 04, 2016",4,Sunday,Sun,7,248,35,2016-08-29,2016-09-04,9,September,Sep,2016-09-01,2016-09-30,30,3,Q3,2016-07-01,2016-09-30,2016,2016-09,2016 September,2016-Q3,N,Y,N,N,N,N,N,N,Y
20160905,2016-09-05,"September 05, 2016",5,Monday,Mon,1,249,36,2016-09-05,2016-09-11,9,September,Sep,2016-09-01,2016-09-30,30,3,Q3,2016-07-01,2016-09-30,2016,2016-09,2016 September,2016-Q3,Y,N,N,N,N,N,N,N,Y
20160906,2016-09-06,"September 06, 2016",6,Tuesday,Tue,2,250,36,2016-09-05,2016-09-11,9,September,Sep,2016-09-01,2016-09-30,30,3,Q3,2016-07-01,2016-09-30,2016,2016-09,2016 September,2016-Q3,Y,N,N,N,N,N,N,N,Y
